eprintid	eprint_status	created
1942	archive	2003-05-23
1943	archive	2006-05-31
1944	archive	2006-06-05
1945	archive	2006-05-24
1946	archive	2007-05-23
1947	archive	2007-05-24
1948	archive	2007-05-24
1949	archive	2007-05-24
1950	archive	2007-05-24
1951	archive	2007-05-23
1952	archive	2007-05-24
1953	archive	2007-05-29
1954	archive	2007-05-29
1955	archive	2007-05-24
1956	archive	2007-05-29
1957	archive	2007-05-24
1958	archive	2007-05-24
1959	archive	2007-05-31
1960	archive	2007-05-30
1961	archive	2008-07-30
1962	archive	2008-06-02
1963	archive	2009-05-29
1964	archive	2009-05-29
1965	archive	2002-06-07
1966	archive	2003-05-23
1967	archive	2003-05-23
1968	archive	2005-05-23
1969	archive	2005-05-24
1970	archive	2005-05-27
1971	archive	2005-05-27
1972	archive	2005-05-24
1973	archive	2005-05-24
1974	archive	2005-05-24
1975	archive	2005-05-24
1976	archive	2005-05-24
1977	archive	2005-05-24
1978	archive	2006-05-30
1979	archive	2006-05-23
1980	archive	2006-05-24
1981	archive	2006-05-24
1982	archive	2007-05-24
1983	archive	2007-05-23
1984	archive	2007-05-29
1985	archive	2007-05-24
1986	archive	2007-05-24
1987	archive	2007-05-29
1988	archive	2007-05-24
1989	archive	2007-05-30
1990	archive	2008-06-02
1991	archive	2004-05-28
1992	archive	2004-05-28
1993	archive	2005-05-24
1994	archive	2005-05-24
1995	archive	2005-06-03
1996	archive	2005-05-24
1997	archive	2005-05-24
1998	archive	2005-05-26
1999	archive	2005-06-07
2000	archive	2005-05-27
2001	archive	2005-05-24
2002	archive	2005-05-27
2003	archive	2005-05-27
2004	archive	2005-05-27
2005	archive	2005-05-26
2006	archive	2005-05-31
2007	archive	2006-05-31
2008	archive	2006-05-30
2009	archive	2006-05-30
2010	archive	2006-05-30
2011	archive	2006-05-30
2012	archive	2006-06-05
2013	archive	2006-05-30
2014	archive	2006-05-31
2015	archive	2006-05-31
2016	archive	2006-06-05
2017	archive	2006-05-31
2018	archive	2007-05-24
2019	archive	2007-05-31
2020	archive	2007-05-30
2021	archive	2007-05-31
2022	archive	2007-05-31
2023	archive	2007-05-24
2024	archive	2007-05-31
2025	archive	2007-05-31
2026	archive	2007-05-30
2027	archive	2007-05-31
2028	archive	2007-05-31
2029	archive	2007-05-31
2030	archive	2007-05-31
2031	archive	2007-05-31
2032	archive	2007-05-31
2033	archive	2007-05-31
2034	archive	2007-05-31
2035	archive	2008-06-04
2036	archive	2009-05-29
2037	archive	2003-05-27
2038	archive	2003-05-27
2039	archive	2004-05-26
2040	archive	2004-05-26
2041	archive	2004-05-26
2042	archive	2004-05-26
2043	archive	2004-05-26
2044	archive	2004-05-28
2045	archive	2004-05-26
2046	archive	2004-05-26
2047	archive	2004-05-26
2048	archive	2004-05-28
2049	archive	2005-05-26
2050	archive	2005-05-26
2051	archive	2005-05-26
2052	archive	2005-05-26
2053	archive	2005-05-26
2054	archive	2005-06-02
2055	archive	2006-05-31
2056	archive	2006-05-31
2057	archive	2006-05-31
2058	archive	2006-06-02
2059	archive	2006-05-31
2060	archive	2006-06-01
2061	archive	2006-05-31
2062	archive	2006-06-01
2063	archive	2006-05-31
2064	archive	2006-06-01
2065	archive	2006-06-01
2066	archive	2006-06-01
2067	archive	2007-05-31
2068	archive	2007-05-31
2069	archive	2007-05-31
2070	archive	2007-05-31
2071	archive	2007-05-31
2072	archive	2007-06-05
2073	archive	2007-05-31
2074	archive	2007-05-31
2075	archive	2002-05-28
2076	archive	2002-05-28
2077	archive	2003-05-27
2078	archive	2004-05-27
2079	archive	2004-05-26
2080	archive	2004-05-26
2081	archive	2004-05-26
2082	archive	2004-05-27
2083	archive	2004-05-27
2084	archive	2004-05-27
2085	archive	2004-05-28
2086	archive	2005-05-26
2087	archive	2005-05-26
2088	archive	2005-05-26
2089	archive	2005-05-26
2090	archive	2005-05-26
2091	archive	2005-05-26
2092	archive	2005-05-26
2093	archive	2005-05-26
2094	archive	2005-06-02
2095	archive	2005-05-26
2096	archive	2005-05-26
2097	archive	2005-05-27
2098	archive	2005-06-02
2099	archive	2005-05-27
2100	archive	2005-05-27
2101	archive	2005-05-27
2102	archive	2006-06-01
2103	archive	2006-06-01
2104	archive	2006-06-01
2105	archive	2006-06-01
2106	archive	2006-06-01
2107	archive	2006-06-01
2108	archive	2006-06-01
2109	archive	2006-06-01
2110	archive	2006-06-01
2111	archive	2006-06-01
2112	archive	2006-06-01
2113	archive	2006-06-01
2114	archive	2006-06-05
2115	archive	2006-06-02
2116	archive	2006-06-01
2117	archive	2008-06-02
2118	archive	2008-06-02
2119	archive	2009-05-29
2120	archive	2009-05-29
2121	archive	2003-05-27
2122	archive	2003-06-04
2123	archive	2003-05-30
2124	archive	2003-05-29
2125	archive	2003-05-28
2126	archive	2003-05-28
2127	archive	2004-05-27
2128	archive	2004-05-28
2129	archive	2004-05-27
2130	archive	2004-05-27
2131	archive	2004-05-27
2132	archive	2004-06-01
2133	archive	2004-05-27
2134	archive	2004-05-27
2135	archive	2004-05-28
2136	archive	2004-05-28
2137	archive	2004-05-28
2138	archive	2004-05-28
2139	archive	2004-05-28
2140	archive	2004-06-09
2141	archive	2004-06-01
2142	archive	2005-05-27
2143	archive	2005-06-02
2144	archive	2005-05-27
2145	archive	2005-05-27
2146	archive	2005-05-27
2147	archive	2005-05-27
2148	archive	2005-05-27
2149	archive	2005-05-31
2150	archive	2005-05-31
2151	archive	2005-06-02
2152	archive	2005-06-01
2153	archive	2005-05-31
2154	archive	2005-06-06
2155	archive	2005-05-31
2156	archive	2005-05-31
2157	archive	2005-05-31
2158	archive	2005-05-31
2159	archive	2005-05-31
2160	archive	2005-05-31
2161	archive	2005-05-31
2162	archive	2005-05-31
2163	archive	2005-05-31
2164	archive	2005-06-05
2165	archive	2006-06-01
2166	archive	2007-05-30
2167	archive	2008-05-27
2168	archive	2008-05-27
2169	archive	2008-06-04
2170	archive	2008-06-02
2171	archive	2008-06-02
2172	archive	2008-06-02
2173	archive	2008-06-04
2174	archive	2008-06-02
2175	archive	2009-05-29
2176	archive	2009-05-29
2177	archive	2009-05-29
2178	archive	2009-07-06
2179	archive	2009-06-02
2180	archive	2009-05-29
2181	archive	2009-06-02
2182	archive	2003-05-28
2183	archive	2003-05-29
2184	archive	2004-06-01
2185	archive	2004-05-28
2186	archive	2004-05-28
2187	archive	2004-06-01
2188	archive	2004-05-28
2189	archive	2004-05-28
2190	archive	2004-05-28
2191	archive	2004-05-28
2192	archive	2004-05-28
2193	archive	2004-06-01
2194	archive	2004-05-28
2195	archive	2004-05-28
2196	archive	2004-06-01
2197	archive	2004-05-28
2198	archive	2004-06-01
2199	archive	2004-06-01
2200	archive	2005-05-31
2201	archive	2007-05-31
2202	archive	2007-05-31
2203	archive	2007-06-05
2204	archive	2007-05-31
2205	archive	2007-05-31
2206	archive	2007-05-31
2207	archive	2007-05-30
2208	archive	2008-06-02
2209	archive	2008-06-02
2210	archive	2008-06-04
2211	archive	2008-06-04
2212	archive	2008-06-02
2213	archive	2008-06-05
2214	archive	2008-06-02
2215	archive	2008-06-02
2216	archive	2008-06-02
2217	archive	2009-06-02
2218	archive	2009-05-29
2219	archive	2009-06-02
2220	archive	2009-06-03
2221	archive	2009-06-02
2222	archive	2009-06-03
2223	archive	2009-05-29
2224	archive	2009-05-29
2225	archive	2009-05-29
2226	archive	2002-06-11
2227	archive	2003-10-02
2228	archive	2003-05-29
2229	archive	2003-06-10
2230	archive	2003-05-29
2231	archive	2003-05-30
2232	archive	2003-05-30
2233	archive	2003-06-06
2234	archive	2004-07-29
2235	archive	2003-05-30
2236	archive	2003-06-09
2237	archive	2003-05-30
2238	archive	2003-05-30
2239	archive	2003-06-16
2240	archive	2003-05-30
2241	archive	2004-06-01
2242	archive	2005-06-02
2243	archive	2006-06-01
2244	archive	2007-06-01
2245	archive	2007-06-01
2246	archive	2007-05-30
2247	archive	2007-05-31
2248	archive	2007-05-30
2249	archive	2007-05-31
2250	archive	2007-05-31
2251	archive	2007-05-31
2252	archive	2007-05-31
2253	archive	2008-06-04
2254	archive	2008-06-02
2255	archive	2008-07-30
2256	archive	2008-06-02
2257	archive	2008-06-06
2258	archive	2008-05-29
2259	archive	2008-06-04
2260	archive	2008-06-02
2261	archive	2008-06-02
2262	archive	2008-06-02
2263	archive	2008-06-04
2264	archive	2008-06-02
2265	archive	2008-06-02
2266	archive	2008-06-06
2267	archive	2008-07-30
2268	archive	2009-05-29
2269	archive	2009-06-02
2270	archive	2009-06-02
2271	archive	2009-05-29
2272	archive	2009-05-29
2273	archive	2009-06-02
2274	archive	2009-06-08
2275	archive	2009-05-29
2276	archive	2009-05-29
2277	archive	2009-05-29
2278	archive	2009-06-02
2279	archive	2009-06-02
2280	archive	2009-06-02
2281	archive	2009-06-10
2282	archive	2009-06-02
2283	archive	2009-06-18
2284	archive	2009-06-02
2285	archive	2002-06-03
2286	archive	2003-05-30
2287	archive	2003-05-30
2288	archive	2003-07-02
2289	archive	2003-05-30
2290	archive	2003-05-30
2291	archive	2003-06-09
2292	archive	2003-06-04
2293	archive	2003-07-02
2294	archive	2003-05-30
2295	archive	2003-07-02
2296	archive	2003-06-04
2297	archive	2003-06-04
2298	archive	2003-06-23
2299	archive	2003-06-04
2300	archive	2003-06-10
2301	archive	2005-06-01
2302	archive	2005-06-01
2303	archive	2005-06-01
2304	archive	2006-06-02
2305	archive	2007-05-30
2306	archive	2007-05-31
2307	archive	2007-05-31
2308	archive	2007-05-31
2309	archive	2007-05-31
2310	archive	2007-05-31
2311	archive	2007-05-31
2312	archive	2007-05-31
2313	archive	2008-06-04
2314	archive	2008-06-02
2315	archive	2008-06-02
2316	archive	2008-06-04
2317	archive	2008-06-26
2318	archive	2008-06-09
2319	archive	2008-06-02
2320	archive	2008-06-02
2321	archive	2008-06-04
2322	archive	2008-06-04
2323	archive	2008-06-04
2324	archive	2003-06-04
2325	archive	2004-06-01
2326	archive	2005-06-01
2327	archive	2005-06-01
2328	archive	2005-06-01
2329	archive	2005-06-01
2330	archive	2005-06-01
2331	archive	2005-06-01
2332	archive	2005-06-03
2333	archive	2006-06-02
2334	archive	2006-06-05
2335	archive	2006-06-05
2336	archive	2007-05-31
2337	archive	2007-05-31
2338	archive	2007-05-31
2339	archive	2007-06-01
2340	archive	2007-06-01
2341	archive	2007-06-01
2342	archive	2007-06-04
2343	archive	2007-06-04
2344	archive	2007-06-04
2345	archive	2007-06-04
2346	archive	2003-07-09
2347	archive	2004-06-01
2348	archive	2004-06-01
2349	archive	2004-06-01
2350	archive	2004-06-01
2351	archive	2004-06-01
2352	archive	2004-06-02
2353	archive	2004-06-02
2354	archive	2004-06-02
2355	archive	2004-06-03
2356	archive	2005-06-01
2357	archive	2005-06-01
2358	archive	2005-06-01
2359	archive	2005-06-01
2360	archive	2005-06-02
2361	archive	2005-06-02
2362	archive	2006-06-01
2363	archive	2006-06-02
2364	archive	2006-06-02
2365	archive	2006-06-02
2366	archive	2006-06-02
2367	archive	2007-06-04
2368	archive	2007-06-04
2369	archive	2009-06-03
2370	archive	2009-06-02
2371	archive	2009-06-08
2372	archive	2003-07-02
2373	archive	2003-06-04
2374	archive	2003-06-09
2375	archive	2003-06-10
2376	archive	2003-06-10
2377	archive	2003-06-06
2378	archive	2003-06-09
2379	archive	2003-06-04
2380	archive	2003-06-04
2381	archive	2004-06-02
2382	archive	2004-06-02
2383	archive	2004-06-02
2384	archive	2004-06-02
2385	archive	2004-06-02
2386	archive	2004-06-02
2387	archive	2005-06-03
2388	archive	2006-08-03
2389	archive	2005-06-02
2390	archive	2005-06-03
2391	archive	2005-06-03
2392	archive	2005-06-03
2393	archive	2005-06-03
2394	archive	2005-06-03
2395	archive	2005-06-03
2396	archive	2005-06-03
2397	archive	2006-06-02
2398	archive	2006-06-02
2399	archive	2006-06-02
2400	archive	2006-06-05
2401	archive	2006-06-02
2402	archive	2006-06-05
2403	archive	2006-06-05
2404	archive	2006-06-05
2405	archive	2006-06-07
2406	archive	2006-08-03
2407	archive	2006-06-07
2408	archive	2008-06-05
2409	archive	2008-06-05
2410	archive	2008-06-05
2411	archive	2009-06-03
2412	archive	2009-06-03
2413	archive	2009-06-08
2414	archive	2004-06-03
2415	archive	2004-06-03
2416	archive	2004-06-03
2417	archive	2004-06-03
2418	archive	2004-06-04
2419	archive	2004-06-04
2420	archive	2004-06-04
2421	archive	2004-06-04
2422	archive	2005-06-03
2423	archive	2005-06-03
2424	archive	2005-06-03
2425	archive	2005-06-03
2426	archive	2005-06-03
2427	archive	2005-06-03
2428	archive	2005-06-05
2429	archive	2009-06-08
2430	archive	2002-06-06
2431	archive	2004-10-14
2432	archive	2004-06-04
2433	archive	2004-06-04
2434	archive	2004-06-07
2435	archive	2004-06-04
2436	archive	2004-06-04
2437	archive	2004-07-27
2438	archive	2004-06-08
2439	archive	2004-06-04
2440	archive	2004-06-04
2441	archive	2004-06-07
2442	archive	2004-06-09
2443	archive	2004-06-08
2444	archive	2004-06-07
2445	archive	2006-06-05
2446	archive	2007-06-04
2447	archive	2007-06-04
2448	archive	2007-06-05
2449	archive	2007-06-05
2450	archive	2007-07-05
2451	archive	2007-06-05
2452	archive	2008-06-05
2453	archive	2009-07-06
2454	archive	2004-06-08
2455	archive	2004-06-07
2456	archive	2005-06-05
2457	archive	2005-06-06
2458	archive	2006-06-05
2459	archive	2006-06-05
2460	archive	2006-06-05
2461	archive	2006-06-05
2462	archive	2006-06-05
2463	archive	2006-06-05
2464	archive	2006-06-05
2465	archive	2007-06-13
2466	archive	2009-06-10
2467	archive	2009-06-26
2468	archive	2002-06-07
2469	archive	2003-06-10
2470	archive	2004-06-07
2471	archive	2005-06-06
2472	archive	2005-06-06
2473	archive	2005-06-06
2474	archive	2005-06-06
2475	archive	2005-06-06
2476	archive	2005-06-06
2477	archive	2005-06-06
2478	archive	2005-06-07
2479	archive	2006-06-06
2480	archive	2007-06-06
2481	archive	2007-06-06
2482	archive	2007-06-13
2483	archive	2008-06-10
2484	archive	2008-06-09
2485	archive	2009-06-18
2486	archive	2009-06-18
2487	archive	2004-06-07
2488	archive	2004-06-08
2489	archive	2004-06-08
2490	archive	2004-06-08
2491	archive	2004-06-08
2492	archive	2004-06-08
2493	archive	2004-06-08
2494	archive	2006-06-07
2495	archive	2006-06-08
2496	archive	2007-06-13
2497	archive	2007-06-14
2498	archive	2007-06-14
2499	archive	2007-06-14
2500	archive	2007-06-15
2501	archive	2007-06-15
2502	archive	2007-06-15
2503	archive	2007-06-18
2504	archive	2007-06-20
2505	archive	2007-06-20
2506	archive	2007-06-21
2507	archive	2007-06-21
2508	archive	2007-07-03
2509	archive	2007-06-21
2510	archive	2007-06-21
2511	archive	2007-06-25
2512	archive	2007-06-25
2513	archive	2004-06-09
2514	archive	2005-06-08
2515	archive	2005-06-08
2516	archive	2007-06-26
2517	archive	2007-06-26
2518	archive	2007-06-26
2519	archive	2007-06-26
2520	archive	2007-06-27
2521	archive	2009-06-18
2522	archive	2009-06-18
2523	archive	2009-06-18
2524	archive	2003-06-09
2525	archive	2005-06-09
2526	archive	2005-06-09
2527	archive	2005-06-09
2528	archive	2006-06-09
2529	archive	2008-06-09
2530	archive	2008-06-11
2531	archive	2009-06-18
2532	archive	2004-06-10
2533	archive	2004-06-10
2534	archive	2004-06-10
2535	archive	2004-06-10
2536	archive	2004-06-10
2537	archive	2004-06-10
2538	archive	2004-06-11
2539	archive	2004-06-11
2540	archive	2005-06-13
2541	archive	2005-06-13
2542	archive	2005-06-10
2543	archive	2008-06-10
2544	archive	2002-06-13
2545	archive	2002-06-13
2546	archive	2007-06-28
2547	archive	2007-06-14
2548	archive	2007-06-28
2549	archive	2007-06-28
2550	archive	2007-06-28
2551	archive	2007-06-28
2552	archive	2007-06-29
2553	archive	2008-06-26
2554	archive	2008-07-30
2555	archive	2008-06-12
2556	archive	2008-06-12
2557	archive	2005-06-15
2558	archive	2006-06-20
2559	archive	2007-06-29
2560	archive	2007-07-03
2561	archive	2007-07-03
2562	archive	2007-07-03
2563	archive	2007-07-03
2564	archive	2008-06-18
2565	archive	2008-06-20
2566	archive	2002-06-17
2567	archive	2002-10-04
2568	archive	2005-06-13
2569	archive	2005-06-13
2570	archive	2005-06-13
2571	archive	2005-06-13
2572	archive	2007-07-03
2573	archive	2007-07-06
2574	archive	2007-06-14
2575	archive	2007-07-06
2576	archive	2007-07-06
2577	archive	2007-07-06
2578	archive	2007-07-06
2579	archive	2004-06-15
2580	archive	2004-06-15
2581	archive	2004-06-15
2582	archive	2004-07-19
2583	archive	2006-06-19
2584	archive	2006-06-19
2585	archive	2006-06-23
2586	archive	2006-06-23
2587	archive	2006-06-29
2588	archive	2006-06-23
2589	archive	2006-06-29
2590	archive	2006-06-29
2591	archive	2006-06-23
2592	archive	2006-06-29
2593	archive	2007-07-09
2594	archive	2007-07-09
2595	archive	2007-07-09
2596	archive	2007-07-09
2597	archive	2007-06-14
2598	archive	2007-07-10
2599	archive	2004-06-15
2600	archive	2004-06-15
2601	archive	2004-06-17
2602	archive	2005-06-15
2603	archive	2005-06-15
2604	archive	2005-06-16
2605	archive	2006-06-29
2606	archive	2006-06-29
2607	archive	2006-06-23
2608	archive	2006-06-23
2609	archive	2006-06-29
2610	archive	2006-06-29
2611	archive	2006-06-29
2612	archive	2007-07-10
2613	archive	2007-07-10
2614	archive	2007-07-10
2615	archive	2004-06-17
2616	archive	2004-06-17
2617	archive	2004-06-17
2618	archive	2004-06-17
2619	archive	2004-06-17
2620	archive	2004-06-17
2621	archive	2004-06-17
2622	archive	2004-06-17
2623	archive	2005-06-16
2624	archive	2006-06-29
2625	archive	2006-06-30
2626	archive	2006-06-30
2627	archive	2006-06-30
2628	archive	2004-06-17
2629	archive	2004-06-17
2630	archive	2005-06-17
2631	archive	2005-06-17
2632	archive	2008-06-17
2633	archive	2009-07-02
2634	archive	2004-06-21
2635	archive	2004-06-21
2636	archive	2004-06-21
2637	archive	2004-06-21
2638	archive	2004-06-21
2639	archive	2004-06-21
2640	archive	2007-07-10
2641	archive	2007-07-11
2642	archive	2007-06-19
2643	archive	2008-06-24
2644	archive	2008-06-18
2645	archive	2009-07-02
2646	archive	2006-06-29
2647	archive	2007-06-19
2648	archive	2007-06-19
2649	archive	2007-07-11
2650	archive	2007-07-12
2651	archive	2009-06-22
2652	archive	2002-06-21
2653	archive	2005-06-20
2654	archive	2006-06-30
2655	archive	2006-06-22
2656	archive	2007-07-12
2657	archive	2007-07-12
2658	archive	2007-07-13
2659	archive	2007-07-13
2660	archive	2007-07-13
2661	archive	2007-07-16
2662	archive	2007-07-16
2663	archive	2007-07-16
2664	archive	2004-06-21
2665	archive	2004-06-21
2666	archive	2004-06-21
2667	archive	2004-06-22
2668	archive	2004-06-22
2669	archive	2004-06-22
2670	archive	2005-06-24
2671	archive	2006-06-22
2672	archive	2007-07-16
2673	archive	2007-07-17
2674	archive	2007-07-17
2675	archive	2007-07-17
2676	archive	2007-07-17
2677	archive	2007-07-18
2678	archive	2007-07-18
2679	archive	2007-07-18
2680	archive	2007-07-18
2681	archive	2007-07-18
2682	archive	2007-07-23
2683	archive	2005-06-22
2684	archive	2005-06-22
2685	archive	2005-06-22
2686	archive	2005-06-22
2687	archive	2006-06-30
2688	archive	2006-06-30
2689	archive	2007-07-18
2690	archive	2007-07-18
2691	archive	2007-07-18
2692	archive	2007-07-19
2693	archive	2007-07-18
2694	archive	2007-06-25
2695	archive	2004-06-24
2696	archive	2004-06-24
2697	archive	2004-06-24
2698	archive	2004-06-24
2699	archive	2004-06-24
2700	archive	2004-06-24
2701	archive	2005-06-24
2702	archive	2005-06-24
2703	archive	2005-06-24
2704	archive	2005-06-24
2705	archive	2006-06-30
2706	archive	2004-06-24
2707	archive	2004-06-24
2708	archive	2004-06-24
2709	archive	2004-06-24
2710	archive	2004-06-28
2711	archive	2004-06-28
2712	archive	2004-06-28
2713	archive	2004-06-28
2714	archive	2004-06-28
2715	archive	2004-06-28
2716	archive	2005-06-27
2717	archive	2005-06-27
2718	archive	2009-06-24
2719	archive	2003-07-09
2720	archive	2004-06-28
2721	archive	2004-06-28
2722	archive	2004-06-28
2723	archive	2004-06-30
2724	archive	2004-06-28
2725	archive	2004-06-28
2726	archive	2004-06-28
2727	archive	2004-06-28
2728	archive	2004-06-28
2729	archive	2004-06-28
2730	archive	2004-06-28
2731	archive	2007-06-25
2732	archive	2007-07-18
2733	archive	2006-07-13
2734	archive	2006-07-13
2735	archive	2006-06-29
2736	archive	2005-06-27
2737	archive	2005-06-27
2738	archive	2006-07-13
2739	archive	2006-07-13
2740	archive	2007-07-18
2741	archive	2007-07-19
2742	archive	2007-07-19
2743	archive	2007-07-19
2744	archive	2007-07-20
2745	archive	2007-07-20
2746	archive	2008-07-30
2747	archive	2004-06-29
2748	archive	2004-06-29
2749	archive	2004-06-29
2750	archive	2004-06-29
2751	archive	2004-06-29
2752	archive	2004-06-29
2753	archive	2005-06-28
2754	archive	2006-07-13
2755	archive	2006-07-12
2756	archive	2006-07-13
2757	archive	2006-07-12
2758	archive	2006-07-13
2759	archive	2007-07-20
2760	archive	2007-07-20
2761	archive	2007-07-20
2762	archive	2007-07-20
2763	archive	2007-07-06
2764	archive	2007-07-23
2765	archive	2004-06-29
2766	archive	2004-06-29
2767	archive	2004-06-29
2768	archive	2004-06-30
2769	archive	2004-06-30
2770	archive	2004-06-30
2771	archive	2004-06-30
2772	archive	2004-06-30
2773	archive	2005-06-30
2774	archive	2006-07-13
2775	archive	2006-07-13
2776	archive	2006-07-13
2777	archive	2007-07-23
2778	archive	2007-07-23
2779	archive	2007-08-07
2780	archive	2007-07-23
2781	archive	2003-07-11
2782	archive	2004-06-30
2783	archive	2004-06-30
2784	archive	2004-06-30
2785	archive	2004-06-30
2786	archive	2005-06-30
2787	archive	2006-07-14
2788	archive	2006-07-14
2789	archive	2006-07-14
2790	archive	2006-07-14
2791	archive	2008-10-22
2792	archive	2004-07-02
2793	archive	2004-07-02
2794	archive	2004-07-02
2795	archive	2004-07-02
2796	archive	2004-07-02
2797	archive	2004-07-02
2798	archive	2004-07-02
2799	archive	2004-07-02
2800	archive	2004-07-01
2801	archive	2001-07-13
2802	archive	2004-07-02
2803	archive	2004-07-02
2804	archive	2004-07-02
2805	archive	2007-07-23
2806	archive	2005-07-05
2807	archive	2007-07-23
2808	archive	2002-07-05
2809	archive	2006-07-19
2810	archive	2006-07-19
2811	archive	2006-07-19
2812	archive	2006-07-06
2813	archive	2006-07-19
2814	archive	2008-07-31
2815	archive	2006-07-19
2816	archive	2006-07-26
2817	archive	2006-07-06
2818	archive	2004-07-13
2819	archive	2004-07-13
2820	archive	2006-07-26
2821	archive	2006-07-31
2822	archive	2006-07-31
2823	archive	2006-07-31
2824	archive	2004-07-13
2825	archive	2004-07-13
2826	archive	2004-07-13
2827	archive	2004-07-13
2828	archive	2004-07-13
2829	archive	2004-07-13
2830	archive	2004-07-13
2831	archive	2004-07-13
2832	archive	2004-07-13
2833	archive	2004-07-13
2834	archive	2005-07-08
2835	archive	2007-07-23
2836	archive	2007-07-23
2837	archive	2007-07-23
2838	archive	2007-07-23
2839	archive	2007-07-23
2840	archive	2007-07-23
2841	archive	2007-07-23
2842	archive	2007-07-23
2843	archive	2007-07-23
2844	archive	2007-07-24
2845	archive	2006-08-03
2846	archive	2006-07-12
2847	archive	2007-07-24
2848	archive	2007-07-24
2849	archive	2007-07-25
2850	archive	2007-07-25
2851	archive	2005-07-12
2852	archive	2006-08-03
2853	archive	2007-07-25
2854	archive	2007-07-30
2855	archive	2006-08-03
2856	archive	2007-07-30
2857	archive	2007-07-31
2858	archive	2007-07-31
2859	archive	2007-07-31
2860	archive	2007-07-31
2861	archive	2007-07-31
2862	archive	2007-07-31
2863	archive	2007-08-02
2864	archive	2007-08-02
2865	archive	2007-08-02
2866	archive	2001-07-13
2867	archive	2001-07-30
2868	archive	2004-07-14
2869	archive	2004-07-14
2870	archive	2004-07-14
2871	archive	2004-07-14
2872	archive	2004-07-14
2873	archive	2004-07-14
2874	archive	2005-07-13
2875	archive	2006-08-03
2876	archive	2002-08-08
2877	archive	2004-07-16
2878	archive	2004-07-16
2879	archive	2004-07-16
2880	archive	2004-07-16
2881	archive	2004-07-16
2882	archive	2004-07-16
2883	archive	2004-07-16
2884	archive	2004-07-16
2885	archive	2005-07-15
2886	archive	2006-08-03
2887	archive	2003-07-24
2888	archive	2004-07-16
2889	archive	2004-07-16
2890	archive	2004-07-16
2891	archive	2004-07-16
2892	archive	2004-07-16
2893	archive	2004-07-16
2894	archive	2004-07-16
2895	archive	2004-07-16
2896	archive	2004-07-16
2897	archive	2004-07-20
2898	archive	2004-07-20
2899	archive	2004-07-20
2900	archive	2004-07-16
2901	archive	2004-07-20
2902	archive	2004-07-22
2903	archive	2004-07-22
2904	archive	2004-07-22
2905	archive	2004-07-22
2906	archive	2006-08-03
2907	archive	2007-08-02
2908	archive	2007-08-02
2909	archive	2007-08-02
2910	archive	2007-08-02
2911	archive	2007-08-02
2912	archive	2007-07-17
2913	archive	2007-08-07
2914	archive	2007-08-07
2915	archive	2007-08-02
2916	archive	2007-08-02
2917	archive	2007-08-02
2918	archive	2007-08-02
2919	archive	2006-08-08
2920	archive	2006-08-04
2921	archive	2007-08-02
2922	archive	2007-08-02
2923	archive	2007-08-02
2924	archive	2007-08-02
2925	archive	2007-08-02
2926	archive	2007-08-02
2927	archive	2007-08-07
2928	archive	2006-08-11
2929	archive	2006-07-19
2930	archive	2007-08-02
2931	archive	2007-08-02
2932	archive	2007-08-02
2933	archive	2007-08-02
2934	archive	2007-07-20
2935	archive	2007-08-02
2936	archive	2007-07-20
2937	archive	2003-07-24
2938	archive	2004-07-22
2939	archive	2004-07-22
2940	archive	2004-07-22
2941	archive	2004-07-22
2942	archive	2004-07-22
2943	archive	2004-07-22
2944	archive	2004-07-26
2945	archive	2004-07-26
2946	archive	2004-07-26
2947	archive	2004-07-26
2948	archive	2005-07-21
2949	archive	2006-08-04
2950	archive	2007-07-20
2951	archive	2007-08-02
2952	archive	2007-07-20
2953	archive	2007-08-02
2954	archive	2007-07-20
2955	archive	2007-07-20
2956	archive	2007-08-02
2957	archive	2007-08-02
2958	archive	2007-08-01
2959	archive	2004-07-22
2960	archive	2005-07-21
2961	archive	2008-07-21
2962	archive	2009-07-22
2963	archive	2004-07-22
2964	archive	2005-07-25
2965	archive	2008-07-22
2966	archive	2008-08-12
2967	archive	2003-07-24
2968	archive	2004-07-26
2969	archive	2007-08-01
2970	archive	2007-08-01
2971	archive	2007-08-01
2972	archive	2007-08-01
2973	archive	2006-08-14
2974	archive	2006-07-24
2975	archive	2006-08-14
2976	archive	2007-07-24
2977	archive	2007-08-01
2978	archive	2007-07-24
2979	archive	2007-08-07
2980	archive	2005-07-25
2981	archive	2007-07-25
2982	archive	2008-07-25
2983	archive	2006-08-17
2984	archive	2009-07-06
2985	archive	2004-07-28
2986	archive	2005-07-28
2987	archive	2004-07-30
2988	archive	2007-07-30
2989	archive	2002-08-01
2990	archive	2002-08-13
2991	archive	2006-08-17
2992	archive	2008-08-01
2993	archive	2006-08-18
2994	archive	2006-08-18
2995	archive	2006-08-03
2996	archive	2007-08-07
2997	archive	2006-08-02
2998	archive	2006-08-18
2999	archive	2004-08-09
3000	archive	2004-08-09
3001	archive	2004-08-09
3002	archive	2006-08-18
3003	archive	2006-08-18
3004	archive	2006-08-21
3005	archive	2006-08-22
3006	archive	2006-08-22
3007	archive	2006-08-23
3008	archive	2006-08-09
3009	archive	2006-08-08
3010	archive	2006-08-09
3011	archive	2006-08-07
3012	archive	2006-08-09
3013	archive	2008-08-12
3014	archive	2008-08-04
3015	archive	2008-08-13
3016	archive	2008-08-13
